chrom,start,end
J02459.1,4305,4411
J02459.1,4305,4414
J02459.1,4305,4418
J02459.1,4305,4427
J02459.1,4305,4429
J02459.1,4305,4432
J02459.1,4305,4437
J02459.1,4305,4442
J02459.1,4305,4447
J02459.1,4305,4450
J02459.1,4305,4452
J02459.1,4305,4454
J02459.1,4305,4455
J02459.1,4305,4458
J02459.1,4305,4459
J02459.1,4305,4460
J02459.1,4305,4462
J02459.1,4305,4463
J02459.1,4305,4466
J02459.1,4305,4468
J02459.1,4305,4471
J02459.1,4305,4474
J02459.1,4305,4476
J02459.1,4305,4477
J02459.1,4305,4480
J02459.1,4305,4482
J02459.1,4305,4484
J02459.1,4305,4486
J02459.1,4305,4487
J02459.1,4305,4488
J02459.1,4305,4490
J02459.1,4305,4492
J02459.1,4305,4496
J02459.1,4305,4497
J02459.1,4305,4498
J02459.1,4305,4500
J02459.1,4305,4501
J02459.1,4305,4502
J02459.1,4305,4508
J02459.1,4305,4509
J02459.1,4305,4510
J02459.1,4305,4511
J02459.1,4305,4512
J02459.1,4305,4514
J02459.1,4305,4516
J02459.1,4305,4518
J02459.1,4305,4519
J02459.1,4305,4520
J02459.1,4305,4522
J02459.1,4305,4523
J02459.1,4305,4524
J02459.1,4305,4528
J02459.1,4305,4530
J02459.1,4305,4532
J02459.1,4305,4533
J02459.1,4305,4535
J02459.1,4305,4536
J02459.1,4305,4538
J02459.1,4305,4541
J02459.1,4306,4389
J02459.1,4306,4393
J02459.1,4306,4395
J02459.1,4306,4396
J02459.1,4306,4398
J02459.1,4306,4399
J02459.1,4306,4400
J02459.1,4306,4401
J02459.1,4306,4403
J02459.1,4306,4404
J02459.1,4306,4412
J02459.1,4306,4418
J02459.1,4306,4419
J02459.1,4306,4420
J02459.1,4306,4422
J02459.1,4306,4423
J02459.1,4306,4424
J02459.1,4306,4425
J02459.1,4306,4429
J02459.1,4306,4430
J02459.1,4306,4432
J02459.1,4306,4433
J02459.1,4306,4434
J02459.1,4306,4435
J02459.1,4306,4436
J02459.1,4306,4437
J02459.1,4306,4438
J02459.1,4306,4439
J02459.1,4306,4441
J02459.1,4306,4443
J02459.1,4306,4444
J02459.1,4306,4445
J02459.1,4306,4446
J02459.1,4306,4447
J02459.1,4306,4449
J02459.1,4306,4450
J02459.1,4306,4451
J02459.1,4306,4453
J02459.1,4306,4454
J02459.1,4306,4455
J02459.1,4306,4457
J02459.1,4306,4458
J02459.1,4306,4459
J02459.1,4306,4461
J02459.1,4306,4462
J02459.1,4306,4463
J02459.1,4306,4464
J02459.1,4306,4465
J02459.1,4306,4466
J02459.1,4306,4468
J02459.1,4306,4469
J02459.1,4306,4471
J02459.1,4306,4472
J02459.1,4306,4473
J02459.1,4306,4474
J02459.1,4306,4475
J02459.1,4306,4476
J02459.1,4306,4477
J02459.1,4306,4479
J02459.1,4306,4480
J02459.1,4306,4481
J02459.1,4306,4482
J02459.1,4306,4483
J02459.1,4306,4484
J02459.1,4306,4485
J02459.1,4306,4486
J02459.1,4306,4487
J02459.1,4306,4488
J02459.1,4306,4490
J02459.1,4306,4491
J02459.1,4306,4492
J02459.1,4306,4494
J02459.1,4306,4495
J02459.1,4306,4496
J02459.1,4306,4497
J02459.1,4306,4498
J02459.1,4306,4499
J02459.1,4306,4500
J02459.1,4306,4501
J02459.1,4306,4502
J02459.1,4306,4503
J02459.1,4306,4504
J02459.1,4306,4506
J02459.1,4306,4507
J02459.1,4306,4508
J02459.1,4306,4509
J02459.1,4306,4510
J02459.1,4306,4511
J02459.1,4306,4512
J02459.1,4306,4513
J02459.1,4306,4514
J02459.1,4306,4515
J02459.1,4306,4516
J02459.1,4306,4518
J02459.1,4306,4519
J02459.1,4306,4520
J02459.1,4306,4521
J02459.1,4306,4522
J02459.1,4306,4523
J02459.1,4306,4524
J02459.1,4306,4525
J02459.1,4306,4526
J02459.1,4306,4527
J02459.1,4306,4528
J02459.1,4306,4529
J02459.1,4306,4530
J02459.1,4306,4534
J02459.1,4306,4535
J02459.1,4306,4536
J02459.1,4306,4537
J02459.1,4306,4538
J02459.1,4306,4539
J02459.1,4306,4540
J02459.1,4306,4541
J02459.1,4307,4391
J02459.1,4307,4394
J02459.1,4307,4396
J02459.1,4307,4415
J02459.1,4307,4418
J02459.1,4307,4421
J02459.1,4307,4422
J02459.1,4307,4423
J02459.1,4307,4425
J02459.1,4307,4426
J02459.1,4307,4430
J02459.1,4307,4432
J02459.1,4307,4434
J02459.1,4307,4437
J02459.1,4307,4438
J02459.1,4307,4440
J02459.1,4307,4441
J02459.1,4307,4444
J02459.1,4307,4445
J02459.1,4307,4449
J02459.1,4307,4451
J02459.1,4307,4452
J02459.1,4307,4453
J02459.1,4307,4454
J02459.1,4307,4455
J02459.1,4307,4456
J02459.1,4307,4457
J02459.1,4307,4459
J02459.1,4307,4460
J02459.1,4307,4461
J02459.1,4307,4462
J02459.1,4307,4464
J02459.1,4307,4465
J02459.1,4307,4466
J02459.1,4307,4468
J02459.1,4307,4469
J02459.1,4307,4470
J02459.1,4307,4471
J02459.1,4307,4472
J02459.1,4307,4473
J02459.1,4307,4475
J02459.1,4307,4476
J02459.1,4307,4477
J02459.1,4307,4478
J02459.1,4307,4479
J02459.1,4307,4481
J02459.1,4307,4482
J02459.1,4307,4483
J02459.1,4307,4484
J02459.1,4307,4485
J02459.1,4307,4486
J02459.1,4307,4487
J02459.1,4307,4488
J02459.1,4307,4489
J02459.1,4307,4490
J02459.1,4307,4491
J02459.1,4307,4492
J02459.1,4307,4494
J02459.1,4307,4495
J02459.1,4307,4496
J02459.1,4307,4497
J02459.1,4307,4498
J02459.1,4307,4500
J02459.1,4307,4501
J02459.1,4307,4502
J02459.1,4307,4503
J02459.1,4307,4504
J02459.1,4307,4505
J02459.1,4307,4506
J02459.1,4307,4507
J02459.1,4307,4508
J02459.1,4307,4509
J02459.1,4307,4510
J02459.1,4307,4511
J02459.1,4307,4512
J02459.1,4307,4513
J02459.1,4307,4514
J02459.1,4307,4515
J02459.1,4307,4516
J02459.1,4307,4518
J02459.1,4307,4519
J02459.1,4307,4520
J02459.1,4307,4521
J02459.1,4307,4522
J02459.1,4307,4523
J02459.1,4307,4524
J02459.1,4307,4525
J02459.1,4307,4526
J02459.1,4307,4527
J02459.1,4307,4528
J02459.1,4307,4529
J02459.1,4307,4530
J02459.1,4307,4537
J02459.1,4307,4538
J02459.1,4307,4539
J02459.1,4308,4393
J02459.1,4308,4399
J02459.1,4308,4407
J02459.1,4308,4413
J02459.1,4308,4420
J02459.1,4308,4423
J02459.1,4308,4429
J02459.1,4308,4430
J02459.1,4308,4433
J02459.1,4308,4437
J02459.1,4308,4438
J02459.1,4308,4440
J02459.1,4308,4441
J02459.1,4308,4443
J02459.1,4308,4444
J02459.1,4308,4448
J02459.1,4308,4453
J02459.1,4308,4454
J02459.1,4308,4459
J02459.1,4308,4461
J02459.1,4308,4462
J02459.1,4308,4463
J02459.1,4308,4465
J02459.1,4308,4466
J02459.1,4308,4468
J02459.1,4308,4469
J02459.1,4308,4470
J02459.1,4308,4471
J02459.1,4308,4472
J02459.1,4308,4473
J02459.1,4308,4474
J02459.1,4308,4475
J02459.1,4308,4476
J02459.1,4308,4478
J02459.1,4308,4479
J02459.1,4308,4480
J02459.1,4308,4481
J02459.1,4308,4482
J02459.1,4308,4483
J02459.1,4308,4484
J02459.1,4308,4485
J02459.1,4308,4486
J02459.1,4308,4487
J02459.1,4308,4488
J02459.1,4308,4490
J02459.1,4308,4494
J02459.1,4308,4496
J02459.1,4308,4498
J02459.1,4308,4500
J02459.1,4308,4501
J02459.1,4308,4502
J02459.1,4308,4505
J02459.1,4308,4506
J02459.1,4308,4507
J02459.1,4308,4508
J02459.1,4308,4509
J02459.1,4308,4510
J02459.1,4308,4511
J02459.1,4308,4512
J02459.1,4308,4513
J02459.1,4308,4514
J02459.1,4308,4516
J02459.1,4308,4518
J02459.1,4308,4519
J02459.1,4308,4520
J02459.1,4308,4522
J02459.1,4308,4523
J02459.1,4308,4524
J02459.1,4308,4525
J02459.1,4308,4526
J02459.1,4308,4528
J02459.1,4308,4538
J02459.1,4309,4435
J02459.1,4309,4444
J02459.1,4309,4448
J02459.1,4309,4451
J02459.1,4309,4452
J02459.1,4309,4460
J02459.1,4309,4461
J02459.1,4309,4469
J02459.1,4309,4474
J02459.1,4309,4477
J02459.1,4309,4478
J02459.1,4309,4480
J02459.1,4309,4484
J02459.1,4309,4486
J02459.1,4309,4487
J02459.1,4309,4488
J02459.1,4309,4489
J02459.1,4309,4490
J02459.1,4309,4491
J02459.1,4309,4494
J02459.1,4309,4496
J02459.1,4309,4500
J02459.1,4309,4501
J02459.1,4309,4507
J02459.1,4309,4511
J02459.1,4309,4512
J02459.1,4309,4514
J02459.1,4309,4516
J02459.1,4310,4418
J02459.1,4310,4427
J02459.1,4310,4429
J02459.1,4310,4468
J02459.1,4310,4477
J02459.1,4310,4478
J02459.1,4310,4479
J02459.1,4310,4484
J02459.1,4310,4490
J02459.1,4310,4492
J02459.1,4310,4494
J02459.1,4310,4498
J02459.1,4310,4500
J02459.1,4310,4501
J02459.1,4310,4504
J02459.1,4310,4510
J02459.1,4310,4512
J02459.1,4310,4514
J02459.1,4311,4419
J02459.1,4311,4429
J02459.1,4311,4436
J02459.1,4311,4457
J02459.1,4311,4461
J02459.1,4311,4465
J02459.1,4311,4468
J02459.1,4311,4471
J02459.1,4311,4472
J02459.1,4311,4479
J02459.1,4311,4480
J02459.1,4311,4481
J02459.1,4311,4483
J02459.1,4311,4487
J02459.1,4311,4488
J02459.1,4311,4490
J02459.1,4311,4496
J02459.1,4311,4500
J02459.1,4311,4501
J02459.1,4311,4505
J02459.1,4312,4434
J02459.1,4312,4461
J02459.1,4312,4469
J02459.1,4312,4484
J02459.1,4312,4502
J02459.1,4312,4520
J02459.1,4313,4404
J02459.1,4313,4413
J02459.1,4313,4416
J02459.1,4313,4420
J02459.1,4313,4424
J02459.1,4313,4429
J02459.1,4313,4437
J02459.1,4313,4439
J02459.1,4313,4444
J02459.1,4313,4445
J02459.1,4313,4451
J02459.1,4313,4452
J02459.1,4313,4454
J02459.1,4313,4455
J02459.1,4313,4456
J02459.1,4313,4457
J02459.1,4313,4460
J02459.1,4313,4463
J02459.1,4313,4465
J02459.1,4313,4466
J02459.1,4313,4468
J02459.1,4313,4469
J02459.1,4313,4471
J02459.1,4313,4474
J02459.1,4313,4475
J02459.1,4313,4476
J02459.1,4313,4479
J02459.1,4313,4480
J02459.1,4313,4481
J02459.1,4313,4483
J02459.1,4313,4484
J02459.1,4313,4485
J02459.1,4313,4490
J02459.1,4313,4494
J02459.1,4313,4496
J02459.1,4313,4498
J02459.1,4313,4500
J02459.1,4313,4501
J02459.1,4313,4502
J02459.1,4313,4505
J02459.1,4313,4509
J02459.1,4313,4510
J02459.1,4313,4511
J02459.1,4313,4512
J02459.1,4313,4513
J02459.1,4314,4399
J02459.1,4314,4411
J02459.1,4314,4414
J02459.1,4314,4418
J02459.1,4314,4425
J02459.1,4314,4426
J02459.1,4314,4429
J02459.1,4314,4432
J02459.1,4314,4434
J02459.1,4314,4440
J02459.1,4314,4442
J02459.1,4314,4448
J02459.1,4314,4451
J02459.1,4314,4454
J02459.1,4314,4459
J02459.1,4314,4460
J02459.1,4314,4465
J02459.1,4314,4467
J02459.1,4314,4468
J02459.1,4314,4469
J02459.1,4314,4471
J02459.1,4314,4476
J02459.1,4314,4477
J02459.1,4314,4478
J02459.1,4314,4483
J02459.1,4314,4484
J02459.1,4314,4496
J02459.1,4314,4497
J02459.1,4314,4498
J02459.1,4314,4500
J02459.1,4314,4501
J02459.1,4314,4502
J02459.1,4314,4504
J02459.1,4314,4506
J02459.1,4314,4507
J02459.1,4314,4509
J02459.1,4314,4510
J02459.1,4314,4511
J02459.1,4314,4512
J02459.1,4314,4538
J02459.1,4315,4401
J02459.1,4315,4404
J02459.1,4315,4423
J02459.1,4315,4428
J02459.1,4315,4442
J02459.1,4315,4455
J02459.1,4315,4458
J02459.1,4315,4468
J02459.1,4315,4469
J02459.1,4315,4472
J02459.1,4315,4483
J02459.1,4315,4484
J02459.1,4315,4487
J02459.1,4315,4488
J02459.1,4315,4496
J02459.1,4315,4498
J02459.1,4315,4500
J02459.1,4315,4507
J02459.1,4315,4512
J02459.1,4315,4514
J02459.1,4315,4515
J02459.1,4315,4523
J02459.1,4315,4534
J02459.1,4315,4536
J02459.1,4315,4537
J02459.1,4316,4422
J02459.1,4316,4424
J02459.1,4316,4434
J02459.1,4316,4444
J02459.1,4316,4451
J02459.1,4316,4452
J02459.1,4316,4456
J02459.1,4316,4460
J02459.1,4316,4463
J02459.1,4316,4467
J02459.1,4316,4470
J02459.1,4316,4472
J02459.1,4316,4474
J02459.1,4316,4477
J02459.1,4316,4478
J02459.1,4316,4479
J02459.1,4316,4480
J02459.1,4316,4483
J02459.1,4316,4484
J02459.1,4316,4486
J02459.1,4316,4488
J02459.1,4316,4490
J02459.1,4316,4494
J02459.1,4316,4496
J02459.1,4316,4497
J02459.1,4316,4501
J02459.1,4316,4505
J02459.1,4316,4506
J02459.1,4316,4510
J02459.1,4316,4511
J02459.1,4316,4512
J02459.1,4317,4417
J02459.1,4317,4418
J02459.1,4317,4419
J02459.1,4317,4421
J02459.1,4317,4422
J02459.1,4317,4426
J02459.1,4317,4428
J02459.1,4317,4429
J02459.1,4317,4432
J02459.1,4317,4435
J02459.1,4317,4438
J02459.1,4317,4443
J02459.1,4317,4445
J02459.1,4317,4446
J02459.1,4317,4451
J02459.1,4317,4452
J02459.1,4317,4455
J02459.1,4317,4459
J02459.1,4317,4460
J02459.1,4317,4462
J02459.1,4317,4464
J02459.1,4317,4465
J02459.1,4317,4467
J02459.1,4317,4468
J02459.1,4317,4470
J02459.1,4317,4472
J02459.1,4317,4474
J02459.1,4317,4478
J02459.1,4317,4479
J02459.1,4317,4480
J02459.1,4317,4481
J02459.1,4317,4482
J02459.1,4317,4484
J02459.1,4317,4485
J02459.1,4317,4486
J02459.1,4317,4487
J02459.1,4317,4488
J02459.1,4317,4492
J02459.1,4317,4494
J02459.1,4317,4496
J02459.1,4317,4497
J02459.1,4317,4498
J02459.1,4317,4500
J02459.1,4317,4501
J02459.1,4317,4502
J02459.1,4317,4503
J02459.1,4317,4504
J02459.1,4317,4505
J02459.1,4317,4507
J02459.1,4317,4508
J02459.1,4317,4510
J02459.1,4317,4512
J02459.1,4318,4432
J02459.1,4318,4434
J02459.1,4318,4439
J02459.1,4318,4442
J02459.1,4318,4444
J02459.1,4318,4449
J02459.1,4318,4450
J02459.1,4318,4455
J02459.1,4318,4457
J02459.1,4318,4459
J02459.1,4318,4460
J02459.1,4318,4465
J02459.1,4318,4466
J02459.1,4318,4468
J02459.1,4318,4469
J02459.1,4318,4473
J02459.1,4318,4474
J02459.1,4318,4477
J02459.1,4318,4479
J02459.1,4318,4480
J02459.1,4318,4481
J02459.1,4318,4482
J02459.1,4318,4484
J02459.1,4318,4488
J02459.1,4318,4490
J02459.1,4318,4491
J02459.1,4318,4494
J02459.1,4318,4496
J02459.1,4318,4498
J02459.1,4318,4500
J02459.1,4318,4501
J02459.1,4318,4502
J02459.1,4318,4505
J02459.1,4318,4506
J02459.1,4318,4508
J02459.1,4318,4509
J02459.1,4318,4510
J02459.1,4318,4512
J02459.1,4318,4513
J02459.1,4319,4424
J02459.1,4319,4434
J02459.1,4319,4438
J02459.1,4319,4456
J02459.1,4319,4459
J02459.1,4319,4468
J02459.1,4319,4470
J02459.1,4319,4471
J02459.1,4319,4476
J02459.1,4319,4479
J02459.1,4319,4482
J02459.1,4319,4484
J02459.1,4319,4485
J02459.1,4319,4491
J02459.1,4319,4493
J02459.1,4319,4497
J02459.1,4319,4498
J02459.1,4319,4502
J02459.1,4319,4508
J02459.1,4319,4510
J02459.1,4319,4512
J02459.1,4320,4416
J02459.1,4320,4420
J02459.1,4320,4435
J02459.1,4320,4444
J02459.1,4320,4455
J02459.1,4320,4462
J02459.1,4320,4464
J02459.1,4320,4466
J02459.1,4320,4467
J02459.1,4320,4468
J02459.1,4320,4472
J02459.1,4320,4474
J02459.1,4320,4477
J02459.1,4320,4482
J02459.1,4320,4484
J02459.1,4320,4486
J02459.1,4320,4487
J02459.1,4320,4489
J02459.1,4320,4490
J02459.1,4320,4495
J02459.1,4320,4496
J02459.1,4320,4498
J02459.1,4320,4502
J02459.1,4320,4504
J02459.1,4320,4506
J02459.1,4320,4509
J02459.1,4320,4511
J02459.1,4321,4415
J02459.1,4321,4420
J02459.1,4321,4430
J02459.1,4321,4444
J02459.1,4321,4445
J02459.1,4321,4469
J02459.1,4321,4472
J02459.1,4321,4473
J02459.1,4321,4484
J02459.1,4321,4486
J02459.1,4321,4487
J02459.1,4321,4490
J02459.1,4321,4491
J02459.1,4321,4494
J02459.1,4321,4495
J02459.1,4321,4496
J02459.1,4321,4500
J02459.1,4321,4501
J02459.1,4321,4502
J02459.1,4321,4503
J02459.1,4321,4504
J02459.1,4321,4506
J02459.1,4322,4426
J02459.1,4322,4432
J02459.1,4322,4443
J02459.1,4322,4444
J02459.1,4322,4447
J02459.1,4322,4465
J02459.1,4322,4469
J02459.1,4322,4471
J02459.1,4322,4478
J02459.1,4322,4484
J02459.1,4322,4491
J02459.1,4322,4494
J02459.1,4322,4496
J02459.1,4322,4502
J02459.1,4323,4434
J02459.1,4323,4450
J02459.1,4323,4472
J02459.1,4323,4484
J02459.1,4323,4487
J02459.1,4323,4498
J02459.1,4323,4500
J02459.1,4323,4501
J02459.1,4324,4420
J02459.1,4324,4422
J02459.1,4324,4424
J02459.1,4324,4430
J02459.1,4324,4437
J02459.1,4324,4438
J02459.1,4324,4445
J02459.1,4324,4446
J02459.1,4324,4449
J02459.1,4324,4453
J02459.1,4324,4454
J02459.1,4324,4455
J02459.1,4324,4457
J02459.1,4324,4459
J02459.1,4324,4462
J02459.1,4324,4463
J02459.1,4324,4465
J02459.1,4324,4467
J02459.1,4324,4468
J02459.1,4324,4469
J02459.1,4324,4471
J02459.1,4324,4472
J02459.1,4324,4476
J02459.1,4324,4477
J02459.1,4324,4478
J02459.1,4324,4479
J02459.1,4324,4482
J02459.1,4324,4484
J02459.1,4324,4487
J02459.1,4324,4488
J02459.1,4324,4491
J02459.1,4324,4492
J02459.1,4324,4495
J02459.1,4324,4497
J02459.1,4324,4498
J02459.1,4324,4502
J02459.1,4324,4503
J02459.1,4324,4505
J02459.1,4324,4507
J02459.1,4325,4418
J02459.1,4325,4453
J02459.1,4325,4469
J02459.1,4325,4475
J02459.1,4325,4487
J02459.1,4325,4488
J02459.1,4325,4490
J02459.1,4325,4492
J02459.1,4325,4496
J02459.1,4325,4498
J02459.1,4325,4502
J02459.1,4325,4509
J02459.1,4325,4536
J02459.1,4325,4539
J02459.1,4325,4540
J02459.1,4326,4434
J02459.1,4326,4438
J02459.1,4326,4439
J02459.1,4326,4442
J02459.1,4326,4444
J02459.1,4326,4455
J02459.1,4326,4460
J02459.1,4326,4471
J02459.1,4326,4473
J02459.1,4326,4478
J02459.1,4326,4484
J02459.1,4326,4485
J02459.1,4326,4487
J02459.1,4326,4488
J02459.1,4326,4490
J02459.1,4326,4492
J02459.1,4326,4495
J02459.1,4326,4501
J02459.1,4326,4502
J02459.1,4326,4506
J02459.1,4326,4507
J02459.1,4326,4508
J02459.1,4326,4512
J02459.1,4326,4534
J02459.1,4326,4536
J02459.1,4326,4537
J02459.1,4326,4538
J02459.1,4326,4539
J02459.1,4326,4541
J02459.1,4326,4544
J02459.1,4327,4429
J02459.1,4327,4431
J02459.1,4327,4445
J02459.1,4327,4449
J02459.1,4327,4451
J02459.1,4327,4455
J02459.1,4327,4459
J02459.1,4327,4460
J02459.1,4327,4469
J02459.1,4327,4471
J02459.1,4327,4477
J02459.1,4327,4479
J02459.1,4327,4480
J02459.1,4327,4482
J02459.1,4327,4484
J02459.1,4327,4485
J02459.1,4327,4490
J02459.1,4327,4492
J02459.1,4327,4493
J02459.1,4327,4495
J02459.1,4327,4496
J02459.1,4327,4497
J02459.1,4327,4498
J02459.1,4327,4500
J02459.1,4327,4501
J02459.1,4327,4502
J02459.1,4327,4504
J02459.1,4327,4505
J02459.1,4327,4507
J02459.1,4327,4508
J02459.1,4327,4512
J02459.1,4327,4513
J02459.1,4327,4514
J02459.1,4327,4535
J02459.1,4327,4536
J02459.1,4328,4425
J02459.1,4328,4432
J02459.1,4328,4437
J02459.1,4328,4444
J02459.1,4328,4449
J02459.1,4328,4451
J02459.1,4328,4454
J02459.1,4328,4457
J02459.1,4328,4460
J02459.1,4328,4468
J02459.1,4328,4471
J02459.1,4328,4473
J02459.1,4328,4482
J02459.1,4328,4483
J02459.1,4328,4484
J02459.1,4328,4485
J02459.1,4328,4490
J02459.1,4328,4493
J02459.1,4328,4503
J02459.1,4328,4504
J02459.1,4328,4507
J02459.1,4328,4509
J02459.1,4328,4510
J02459.1,4328,4511
J02459.1,4328,4512
J02459.1,4328,4513
J02459.1,4328,4514
J02459.1,4328,4539
J02459.1,4329,4420
J02459.1,4329,4422
J02459.1,4329,4427
J02459.1,4329,4429
J02459.1,4329,4434
J02459.1,4329,4437
J02459.1,4329,4440
J02459.1,4329,4447
J02459.1,4329,4448
J02459.1,4329,4454
J02459.1,4329,4460
J02459.1,4329,4463
J02459.1,4329,4469
J02459.1,4329,4470
J02459.1,4329,4482
J02459.1,4329,4484
J02459.1,4329,4486
J02459.1,4329,4490
J02459.1,4329,4494
J02459.1,4329,4495
J02459.1,4329,4500
J02459.1,4329,4502
J02459.1,4329,4506
J02459.1,4329,4508
J02459.1,4329,4509
J02459.1,4329,4510
J02459.1,4329,4512
J02459.1,4329,4513
J02459.1,4330,4422
J02459.1,4330,4461
J02459.1,4330,4471
J02459.1,4330,4483
J02459.1,4330,4484
J02459.1,4330,4488
J02459.1,4330,4490
J02459.1,4330,4492
J02459.1,4330,4505
J02459.1,4330,4510
J02459.1,4330,4511
J02459.1,4331,4424
J02459.1,4331,4446
J02459.1,4331,4449
J02459.1,4331,4455
J02459.1,4331,4467
J02459.1,4331,4483
J02459.1,4331,4490
J02459.1,4331,4496
J02459.1,4331,4502
J02459.1,4331,4511
J02459.1,4332,4439
J02459.1,4332,4440
J02459.1,4332,4442
J02459.1,4332,4445
J02459.1,4332,4446
J02459.1,4332,4448
J02459.1,4332,4450
J02459.1,4332,4451
J02459.1,4332,4453
J02459.1,4332,4458
J02459.1,4332,4459
J02459.1,4332,4461
J02459.1,4332,4465
J02459.1,4332,4469
J02459.1,4332,4470
J02459.1,4332,4471
J02459.1,4332,4472
J02459.1,4332,4478
J02459.1,4332,4479
J02459.1,4332,4480
J02459.1,4332,4482
J02459.1,4332,4483
J02459.1,4332,4484
J02459.1,4332,4487
J02459.1,4332,4488
J02459.1,4332,4492
J02459.1,4332,4494
J02459.1,4332,4497
J02459.1,4332,4499
J02459.1,4332,4501
J02459.1,4332,4502
J02459.1,4332,4506
J02459.1,4332,4507
J02459.1,4332,4510
J02459.1,4333,4444
J02459.1,4333,4449
J02459.1,4333,4455
J02459.1,4333,4459
J02459.1,4333,4460
J02459.1,4333,4462
J02459.1,4333,4465
J02459.1,4333,4468
J02459.1,4333,4470
J02459.1,4333,4471
J02459.1,4333,4474
J02459.1,4333,4480
J02459.1,4333,4484
J02459.1,4333,4488
J02459.1,4333,4490
J02459.1,4333,4494
J02459.1,4333,4498
J02459.1,4333,4501
J02459.1,4333,4505
J02459.1,4333,4506
J02459.1,4333,4508
J02459.1,4333,4509
J02459.1,4333,4523
J02459.1,4333,4524
J02459.1,4334,4416
J02459.1,4334,4425
J02459.1,4334,4430
J02459.1,4334,4440
J02459.1,4334,4442
J02459.1,4334,4445
J02459.1,4334,4447
J02459.1,4334,4449
J02459.1,4334,4452
J02459.1,4334,4455
J02459.1,4334,4458
J02459.1,4334,4459
J02459.1,4334,4462
J02459.1,4334,4463
J02459.1,4334,4465
J02459.1,4334,4468
J02459.1,4334,4469
J02459.1,4334,4471
J02459.1,4334,4473
J02459.1,4334,4479
J02459.1,4334,4484
J02459.1,4334,4485
J02459.1,4334,4486
J02459.1,4334,4487
J02459.1,4334,4488
J02459.1,4334,4490
J02459.1,4334,4491
J02459.1,4334,4495
J02459.1,4334,4496
J02459.1,4334,4498
J02459.1,4334,4500
J02459.1,4334,4505
J02459.1,4334,4506
J02459.1,4334,4508
J02459.1,4334,4509
J02459.1,4334,4510
J02459.1,4334,4511
J02459.1,4334,4519
J02459.1,4334,4523
J02459.1,4334,4524
J02459.1,4334,4525
J02459.1,4334,4538
J02459.1,4335,4420
J02459.1,4335,4442
J02459.1,4335,4445
J02459.1,4335,4446
J02459.1,4335,4449
J02459.1,4335,4451
J02459.1,4335,4456
J02459.1,4335,4460
J02459.1,4335,4461
J02459.1,4335,4463
J02459.1,4335,4465
J02459.1,4335,4467
J02459.1,4335,4468
J02459.1,4335,4469
J02459.1,4335,4470
J02459.1,4335,4472
J02459.1,4335,4478
J02459.1,4335,4483
J02459.1,4335,4484
J02459.1,4335,4485
J02459.1,4335,4486
J02459.1,4335,4487
J02459.1,4335,4488
J02459.1,4335,4491
J02459.1,4335,4492
J02459.1,4335,4494
J02459.1,4335,4496
J02459.1,4335,4497
J02459.1,4335,4498
J02459.1,4335,4501
J02459.1,4335,4502
J02459.1,4335,4506
J02459.1,4335,4507
J02459.1,4335,4509
J02459.1,4336,4427
J02459.1,4336,4441
J02459.1,4336,4444
J02459.1,4336,4445
J02459.1,4336,4451
J02459.1,4336,4452
J02459.1,4336,4455
J02459.1,4336,4460
J02459.1,4336,4472
J02459.1,4336,4477
J02459.1,4336,4481
J02459.1,4336,4482
J02459.1,4336,4483
J02459.1,4336,4484
J02459.1,4336,4486
J02459.1,4336,4490
J02459.1,4336,4494
J02459.1,4336,4496
J02459.1,4336,4497
J02459.1,4336,4500
J02459.1,4336,4501
J02459.1,4336,4502
J02459.1,4336,4504
J02459.1,4336,4510
J02459.1,4337,4454
J02459.1,4337,4455
J02459.1,4337,4460
J02459.1,4337,4471
J02459.1,4337,4480
J02459.1,4337,4484
J02459.1,4337,4492
J02459.1,4337,4496
J02459.1,4337,4506
J02459.1,4337,4509
J02459.1,4338,4444
J02459.1,4338,4455
J02459.1,4338,4466
J02459.1,4338,4486
J02459.1,4338,4490
J02459.1,4338,4495
J02459.1,4338,4496
J02459.1,4338,4500
J02459.1,4338,4502
J02459.1,4338,4506
J02459.1,4338,4507
J02459.1,4339,4411
J02459.1,4339,4440
J02459.1,4339,4442
J02459.1,4339,4445
J02459.1,4339,4449
J02459.1,4339,4455
J02459.1,4339,4457
J02459.1,4339,4459
J02459.1,4339,4461
J02459.1,4339,4466
J02459.1,4339,4468
J02459.1,4339,4479
J02459.1,4339,4484
J02459.1,4339,4486
J02459.1,4339,4487
J02459.1,4339,4488
J02459.1,4339,4496
J02459.1,4339,4497
J02459.1,4339,4500
J02459.1,4339,4502
J02459.1,4339,4503
J02459.1,4339,4504
J02459.1,4339,4505
J02459.1,4339,4506
J02459.1,4340,4438
J02459.1,4340,4442
J02459.1,4340,4445
J02459.1,4340,4457
J02459.1,4340,4460
J02459.1,4340,4480
J02459.1,4340,4484
J02459.1,4340,4487
J02459.1,4340,4490
J02459.1,4340,4492
J02459.1,4340,4498
J02459.1,4340,4500
J02459.1,4340,4502
J02459.1,4340,4510
J02459.1,4341,4426
J02459.1,4341,4442
J02459.1,4341,4444
J02459.1,4341,4460
J02459.1,4341,4465
J02459.1,4341,4468
J02459.1,4341,4469
J02459.1,4341,4479
J02459.1,4341,4484
J02459.1,4341,4488
J02459.1,4341,4490
J02459.1,4341,4491
J02459.1,4341,4496
J02459.1,4341,4502
J02459.1,4341,4503
J02459.1,4341,4504
J02459.1,4341,4506
